Country Name,Value,Indicator Name,Year
Madagascar,8.103987646950241,Bank nonperforming loans to total gross loans (%),2009
Madagascar,9.9311632766639,Domestic credit to private sector by banks (% of GDP),2009
Madagascar,-3.97870864608964,GDP growth (annual %),2009
Madagascar,44.6191666666667,Lending interest rate (%),2009
Madagascar,35.2476317031225,Real interest rate (%),2009
Malawi,,Bank nonperforming loans to total gross loans (%),2009
Malawi,10.874779615102,Domestic credit to private sector by banks (% of GDP),2009
Malawi,8.32811027624575,GDP growth (annual %),2009
Malawi,25.25,Lending interest rate (%),2009
Malawi,16.0798943515296,Real interest rate (%),2009
Malaysia,3.6265654930793194,Bank nonperforming loans to total gross loans (%),2009
Malaysia,111.44731299545401,Domestic credit to private sector by banks (% of GDP),2009
Malaysia,-1.5135287159871498,GDP growth (annual %),2009
Malaysia,5.08416666666667,Lending interest rate (%),2009
Malaysia,11.7823929563059,Real interest rate (%),2009
Maldives,,Bank nonperforming loans to total gross loans (%),2009
Maldives,51.7958955747515,Domestic credit to private sector by banks (% of GDP),2009
Maldives,-7.228841465294581,GDP growth (annual %),2009
Maldives,13.0,Lending interest rate (%),2009
Maldives,1.5394155554590903,Real interest rate (%),2009
Mali,,Bank nonperforming loans to total gross loans (%),2009
Mali,16.3835586552817,Domestic credit to private sector by banks (% of GDP),2009
Mali,4.806322266978639,GDP growth (annual %),2009
Mali,4.9775,Lending interest rate (%),2009
Mali,0.326434553495282,Real interest rate (%),2009
Malta,5.783614562980651,Bank nonperforming loans to total gross loans (%),2009
Malta,124.430326132994,Domestic credit to private sector by banks (% of GDP),2009
Malta,-2.46227772166621,GDP growth (annual %),2009
Malta,4.4708333333333306,Lending interest rate (%),2009
Malta,1.73413496965305,Real interest rate (%),2009
Mauritania,,Bank nonperforming loans to total gross loans (%),2009
Mauritania,18.7783669689785,Domestic credit to private sector by banks (% of GDP),2009
Mauritania,0.0978758719728319,GDP growth (annual %),2009
Mauritania,19.5,Lending interest rate (%),2009
Mauritania,19.9304642105487,Real interest rate (%),2009
Mauritius,3.29242857718552,Bank nonperforming loans to total gross loans (%),2009
Mauritius,80.0458115176432,Domestic credit to private sector by banks (% of GDP),2009
Mauritius,3.3150769885354,GDP growth (annual %),2009
Mauritius,9.25,Lending interest rate (%),2009
Mauritius,9.969420867169159,Real interest rate (%),2009
Mexico,2.8101552093408797,Bank nonperforming loans to total gross loans (%),2009
Mexico,18.0444157366908,Domestic credit to private sector by banks (% of GDP),2009
Mexico,-5.28574413681748,GDP growth (annual %),2009
Mexico,7.07416666666667,Lending interest rate (%),2009
Mexico,3.00776725957102,Real interest rate (%),2009
Moldova,16.379760823438698,Bank nonperforming loans to total gross loans (%),2009
Moldova,35.9906550512998,Domestic credit to private sector by banks (% of GDP),2009
Moldova,-6.000000289389059,GDP growth (annual %),2009
Moldova,20.544166666666698,Lending interest rate (%),2009
Moldova,17.9846181155048,Real interest rate (%),2009
Mongolia,,Bank nonperforming loans to total gross loans (%),2009
Mongolia,40.2997280197733,Domestic credit to private sector by banks (% of GDP),2009
Mongolia,-1.26859894051877,GDP growth (annual %),2009
Mongolia,21.6669633454756,Lending interest rate (%),2009
Mongolia,19.4843385263377,Real interest rate (%),2009
Morocco,,Bank nonperforming loans to total gross loans (%),2009
Morocco,63.2045807827026,Domestic credit to private sector by banks (% of GDP),2009
Morocco,4.24375732083367,GDP growth (annual %),2009
Morocco,,Lending interest rate (%),2009
Morocco,,Real interest rate (%),2009
Mozambique,,Bank nonperforming loans to total gross loans (%),2009
Mozambique,20.019813634181002,Domestic credit to private sector by banks (% of GDP),2009
Mozambique,6.31379491047508,GDP growth (annual %),2009
Mozambique,15.675666666666698,Lending interest rate (%),2009
Mozambique,14.758716582365,Real interest rate (%),2009
Myanmar,,Bank nonperforming loans to total gross loans (%),2009
Myanmar,3.4721769114853003,Domestic credit to private sector by banks (% of GDP),2009
Myanmar,10.5500090961783,GDP growth (annual %),2009
Myanmar,17.0,Lending interest rate (%),2009
Myanmar,11.5575540108498,Real interest rate (%),2009
Namibia,,Bank nonperforming loans to total gross loans (%),2009
Namibia,47.9827949496364,Domestic credit to private sector by banks (% of GDP),2009
Namibia,0.295970899569213,GDP growth (annual %),2009
Namibia,11.118333333333302,Lending interest rate (%),2009
Namibia,3.8849379716226804,Real interest rate (%),2009
Nepal,,Bank nonperforming loans to total gross loans (%),2009
Nepal,58.7749298064039,Domestic credit to private sector by banks (% of GDP),2009
Nepal,4.53307872039284,GDP growth (annual %),2009
Nepal,,Lending interest rate (%),2009
Nepal,,Real interest rate (%),2009
Netherlands,3.2016876798018505,Bank nonperforming loans to total gross loans (%),2009
Netherlands,117.23283646105699,Domestic credit to private sector by banks (% of GDP),2009
Netherlands,-3.666884024935,GDP growth (annual %),2009
Netherlands,1.98333333333333,Lending interest rate (%),2009
Netherlands,1.75875004031084,Real interest rate (%),2009
New Caledonia,,Bank nonperforming loans to total gross loans (%),2009
New Caledonia,,Domestic credit to private sector by banks (% of GDP),2009
New Caledonia,,GDP growth (annual %),2009
New Caledonia,,Lending interest rate (%),2009
New Caledonia,,Real interest rate (%),2009
New Zealand,,Bank nonperforming loans to total gross loans (%),2009
New Zealand,142.094069445445,Domestic credit to private sector by banks (% of GDP),2009
New Zealand,-0.14596590531201098,GDP growth (annual %),2009
New Zealand,6.65675979597309,Lending interest rate (%),2009
New Zealand,3.95205056999313,Real interest rate (%),2009
Nicaragua,3.2601685819259503,Bank nonperforming loans to total gross loans (%),2009
Nicaragua,25.382116030587397,Domestic credit to private sector by banks (% of GDP),2009
Nicaragua,-3.2927896191574706,GDP growth (annual %),2009
Nicaragua,14.0446746261657,Lending interest rate (%),2009
Nicaragua,7.552296470744291,Real interest rate (%),2009
Niger,,Bank nonperforming loans to total gross loans (%),2009
Niger,8.85858714558668,Domestic credit to private sector by banks (% of GDP),2009
Niger,1.8582913400337402,GDP growth (annual %),2009
Niger,4.9775,Lending interest rate (%),2009
Niger,0.589109519113491,Real interest rate (%),2009
Nigeria,37.2532872694237,Bank nonperforming loans to total gross loans (%),2009
Nigeria,19.6035290484042,Domestic credit to private sector by banks (% of GDP),2009
Nigeria,8.03692510189684,GDP growth (annual %),2009
Nigeria,18.990833333333303,Lending interest rate (%),2009
Nigeria,18.1800016730828,Real interest rate (%),2009
Norway,1.27871052608886,Bank nonperforming loans to total gross loans (%),2009
Norway,109.16791195813299,Domestic credit to private sector by banks (% of GDP),2009
Norway,-1.7270203094871297,GDP growth (annual %),2009
Norway,,Lending interest rate (%),2009
Norway,,Real interest rate (%),2009
Oman,,Bank nonperforming loans to total gross loans (%),2009
Oman,46.6763556620963,Domestic credit to private sector by banks (% of GDP),2009
Oman,6.11245376078915,GDP growth (annual %),2009
Oman,7.32325,Lending interest rate (%),2009
Oman,43.3425585541372,Real interest rate (%),2009
Pakistan,12.153682844298698,Bank nonperforming loans to total gross loans (%),2009
Pakistan,22.6208299434006,Domestic credit to private sector by banks (% of GDP),2009
Pakistan,2.83165851919991,GDP growth (annual %),2009
Pakistan,14.5375,Lending interest rate (%),2009
Pakistan,-5.079301223991741,Real interest rate (%),2009
Palau,,Bank nonperforming loans to total gross loans (%),2009
Palau,,Domestic credit to private sector by banks (% of GDP),2009
Palau,-6.25871271101643,GDP growth (annual %),2009
Palau,,Lending interest rate (%),2009
Palau,,Real interest rate (%),2009
Panama,1.4018352982629299,Bank nonperforming loans to total gross loans (%),2009
Panama,72.21873074329329,Domestic credit to private sector by banks (% of GDP),2009
Panama,1.24299231776416,GDP growth (annual %),2009
Panama,8.24774008458057,Lending interest rate (%),2009
Panama,1.6687932313113,Real interest rate (%),2009
Papua New Guinea,2.0236530005961697,Bank nonperforming loans to total gross loans (%),2009
Papua New Guinea,18.326081845212396,Domestic credit to private sector by banks (% of GDP),2009
Papua New Guinea,6.80042148322096,GDP growth (annual %),2009
Papua New Guinea,10.0941666666667,Lending interest rate (%),2009
Papua New Guinea,15.7415559435155,Real interest rate (%),2009
Paraguay,1.8082321353798798,Bank nonperforming loans to total gross loans (%),2009
Paraguay,21.5126827527207,Domestic credit to private sector by banks (% of GDP),2009
Paraguay,-0.257971433685171,GDP growth (annual %),2009
Paraguay,28.257203428668298,Lending interest rate (%),2009
Paraguay,23.6302143445719,Real interest rate (%),2009
Peru,,Bank nonperforming loans to total gross loans (%),2009
Peru,30.014526514337696,Domestic credit to private sector by banks (% of GDP),2009
Peru,1.0958236592427,GDP growth (annual %),2009
Peru,21.0419233333333,Lending interest rate (%),2009
Peru,18.5944908019559,Real interest rate (%),2009
Philippines,3.4894749482614795,Bank nonperforming loans to total gross loans (%),2009
Philippines,27.8966541791777,Domestic credit to private sector by banks (% of GDP),2009
Philippines,1.4483230628293202,GDP growth (annual %),2009
Philippines,8.56616666666667,Lending interest rate (%),2009
Philippines,5.672578240663969,Real interest rate (%),2009
Poland,4.28772376193178,Bank nonperforming loans to total gross loans (%),2009
Poland,47.0308650117585,Domestic credit to private sector by banks (% of GDP),2009
Poland,2.8201248163760497,GDP growth (annual %),2009
Poland,,Lending interest rate (%),2009
Poland,,Real interest rate (%),2009
Portugal,5.13246790249568,Bank nonperforming loans to total gross loans (%),2009
Portugal,159.792893296539,Domestic credit to private sector by banks (% of GDP),2009
Portugal,-3.12208009731232,GDP growth (annual %),2009
Portugal,,Lending interest rate (%),2009
Portugal,,Real interest rate (%),2009
Qatar,,Bank nonperforming loans to total gross loans (%),2009
Qatar,51.7329737686314,Domestic credit to private sector by banks (% of GDP),2009
Qatar,11.956561140696799,GDP growth (annual %),2009
Qatar,7.04416666666667,Lending interest rate (%),2009
Qatar,41.2529481527524,Real interest rate (%),2009
Romania,7.89184425906008,Bank nonperforming loans to total gross loans (%),2009
Romania,37.0098828571181,Domestic credit to private sector by banks (% of GDP),2009
Romania,-5.51739440805439,GDP growth (annual %),2009
Romania,17.275,Lending interest rate (%),2009
Romania,12.670410202128998,Real interest rate (%),2009
Rwanda,8.58312049678554,Bank nonperforming loans to total gross loans (%),2009
Rwanda,10.9276713983477,Domestic credit to private sector by banks (% of GDP),2009
Rwanda,6.2482420456988,GDP growth (annual %),2009
Rwanda,16.7233333333333,Lending interest rate (%),2009
Rwanda,8.94247230971613,Real interest rate (%),2009
Samoa,5.2,Bank nonperforming loans to total gross loans (%),2009
Samoa,38.9131386736971,Domestic credit to private sector by banks (% of GDP),2009
Samoa,-4.80827384854983,GDP growth (annual %),2009
Samoa,12.0825,Lending interest rate (%),2009
Samoa,9.41513165051034,Real interest rate (%),2009
Saudi Arabia,3.2869714833866297,Bank nonperforming loans to total gross loans (%),2009
Saudi Arabia,45.629801313391106,Domestic credit to private sector by banks (% of GDP),2009
Saudi Arabia,-2.05926819384065,GDP growth (annual %),2009
Saudi Arabia,,Lending interest rate (%),2009
Saudi Arabia,,Real interest rate (%),2009
Senegal,,Bank nonperforming loans to total gross loans (%),2009
Senegal,19.1702270730213,Domestic credit to private sector by banks (% of GDP),2009
Senegal,2.09252708385235,GDP growth (annual %),2009
Senegal,4.9775,Lending interest rate (%),2009
Senegal,6.02901709905569,Real interest rate (%),2009
Seychelles,3.7762823005617796,Bank nonperforming loans to total gross loans (%),2009
Seychelles,20.0747883330443,Domestic credit to private sector by banks (% of GDP),2009
Seychelles,-1.1052457934675,GDP growth (annual %),2009
Seychelles,15.347251608846099,Lending interest rate (%),2009
Seychelles,-9.52743703593802,Real interest rate (%),2009
Sierra Leone,,Bank nonperforming loans to total gross loans (%),2009
Sierra Leone,8.158688964224929,Domestic credit to private sector by banks (% of GDP),2009
Sierra Leone,3.18805121556103,GDP growth (annual %),2009
Sierra Leone,22.1666666666667,Lending interest rate (%),2009
Sierra Leone,13.346325475357098,Real interest rate (%),2009
Singapore,2.03438434173328,Bank nonperforming loans to total gross loans (%),2009
Singapore,96.86130572656342,Domestic credit to private sector by banks (% of GDP),2009
Singapore,0.12098274173087,GDP growth (annual %),2009
Singapore,5.38,Lending interest rate (%),2009
Singapore,2.3493413098217,Real interest rate (%),2009
Slovak Republic,5.293444236956,Bank nonperforming loans to total gross loans (%),2009
Slovak Republic,44.869064871758006,Domestic credit to private sector by banks (% of GDP),2009
Slovak Republic,-5.4555322374806705,GDP growth (annual %),2009
Slovak Republic,,Lending interest rate (%),2009
Slovak Republic,,Real interest rate (%),2009
Slovenia,5.79123054219476,Bank nonperforming loans to total gross loans (%),2009
Slovenia,83.0703642485051,Domestic credit to private sector by banks (% of GDP),2009
Slovenia,-7.54843872032357,GDP growth (annual %),2009
Slovenia,,Lending interest rate (%),2009
Slovenia,,Real interest rate (%),2009
Solomon Islands,,Bank nonperforming loans to total gross loans (%),2009
Solomon Islands,25.3264854311526,Domestic credit to private sector by banks (% of GDP),2009
Solomon Islands,-4.7383465259454605,GDP growth (annual %),2009
Solomon Islands,10.1666666666667,Lending interest rate (%),2009
Solomon Islands,2.71252276208885,Real interest rate (%),2009
Somalia,,Bank nonperforming loans to total gross loans (%),2009
Somalia,,Domestic credit to private sector by banks (% of GDP),2009
Somalia,,GDP growth (annual %),2009
Somalia,,Lending interest rate (%),2009
Somalia,,Real interest rate (%),2009
South Africa,5.93611005938851,Bank nonperforming loans to total gross loans (%),2009
South Africa,74.59646003053821,Domestic credit to private sector by banks (% of GDP),2009
South Africa,-1.5380893337992099,GDP growth (annual %),2009
South Africa,11.708333333333302,Lending interest rate (%),2009
